DateTime,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Date,Time
2012-02-12 22:11:00,5.67,5.67,5.67,5.67,29.923432399999996,169.66586171,5.67,2012-02-12,22:11:00
2012-02-13 16:42:00,5.79,5.79,5.79,5.79,11.33459673,65.627315067,5.79,2012-02-13,16:42:00
2012-02-14 20:56:00,4.89,4.89,4.89,4.89,4.50682215,22.038360314000002,4.89,2012-02-14,20:56:00
2012-02-15 18:26:00,4.69,4.69,4.69,4.69,3.98966943,18.711549627,4.69,2012-02-15,18:26:00
2012-02-16 23:11:00,4.51,4.51,4.51,4.51,10.0,45.1,4.51,2012-02-16,23:11:00
2012-02-17 21:32:00,4.67,4.67,4.67,4.67,1.73,8.0791,4.67,2012-02-17,21:32:00
2012-02-18 21:51:00,4.23,4.23,4.23,4.23,5.0,21.15,4.23,2012-02-18,21:51:00
2012-02-19 18:01:00,4.38,4.38,4.38,4.38,5.0,21.9,4.38,2012-02-19,18:01:00
2012-02-20 23:32:00,4.44,4.44,4.44,4.44,0.5,2.22,4.44,2012-02-20,23:32:00
2012-02-21 23:52:00,4.58,4.58,4.58,4.58,0.02401746,0.1099999668,4.58,2012-02-21,23:52:00
2012-02-22 23:29:00,4.52,4.52,4.51,4.51,15.9,71.768026549,4.5137123615,2012-02-22,23:29:00
2012-02-23 23:58:00,5.22,5.22,5.22,5.22,0.83908045,4.379999949,5.22,2012-02-23,23:58:00
2012-02-24 20:24:00,4.95,4.95,4.95,4.95,2.02020202,9.999999999,4.95,2012-02-24,20:24:00
2012-02-25 15:57:00,5.0,5.0,5.0,5.0,16.4970297,82.4851485,5.0,2012-02-25,15:57:00
2012-02-26 20:16:00,4.98,4.98,4.98,4.98,8.0,39.84,4.98,2012-02-26,20:16:00
2012-02-27 19:16:00,5.04,5.04,5.04,5.04,10.0,50.4,5.04,2012-02-27,19:16:00
2012-02-28 22:50:00,4.88,4.88,4.88,4.88,18.860893,92.04115784,4.88,2012-02-28,22:50:00
2012-02-29 23:49:00,4.99,4.99,4.99,4.99,1.0,4.99,4.99,2012-02-29,23:49:00
2012-03-01 23:01:00,5.0,5.0,5.0,5.0,5.0,25.0,5.0,2012-03-01,23:01:00
2012-03-02 18:23:00,4.79,4.79,4.79,4.79,5.19415449,24.880000007,4.79,2012-03-02,18:23:00
2012-03-03 13:36:00,4.65,4.65,4.65,4.65,5.0,23.25,4.65,2012-03-03,13:36:00
2012-03-04 18:03:00,4.81,4.81,4.81,4.81,48.9,235.209,4.81,2012-03-04,18:03:00
2012-03-05 23:43:00,5.05,5.06,5.05,5.06,15.262,77.153474848,5.0552663379,2012-03-05,23:43:00
2012-03-06 22:36:00,4.98,4.98,4.98,4.98,39.68622298,197.63739044,4.98,2012-03-06,22:36:00
2012-03-07 21:00:00,4.97,4.97,4.93,4.93,14.12923504,69.74928721100001,4.9365225374,2012-03-07,21:00:00
2012-03-08 22:55:00,5.01,5.01,5.01,5.01,0.73386761,3.6766767261,5.01,2012-03-08,22:55:00
2012-03-09 22:19:00,5.01,5.01,4.93,4.93,7.2,35.872596059,4.9823050083,2012-03-09,22:19:00
2012-03-10 17:13:00,4.94,4.94,4.94,4.94,0.205,1.0127,4.94,2012-03-10,17:13:00
2012-03-11 15:45:00,5.0,5.0,5.0,5.0,8.35,41.75,5.0,2012-03-11,15:45:00
2012-03-12 22:51:00,4.99,4.99,4.99,4.99,2.01402806,10.050000019,4.99,2012-03-12,22:51:00
2012-03-13 22:47:00,5.29,5.3,5.29,5.3,9.79605539,51.877133013000005,5.2957165867,2012-03-13,22:47:00
2012-03-14 19:39:00,5.31,5.31,5.27,5.27,13.22370812,69.857454033,5.2827431912,2012-03-14,19:39:00
2012-03-15 22:45:00,5.39,5.39,5.39,5.39,32.19,173.5041,5.39,2012-03-15,22:45:00
2012-03-16 21:00:00,5.26,5.26,5.26,5.26,0.82431807,4.3359130482,5.26,2012-03-16,21:00:00
2012-03-17 18:15:00,5.42,5.42,5.42,5.42,1.19372694,6.4700000148,5.42,2012-03-17,18:15:00
2012-03-18 22:16:00,5.25,5.25,5.25,5.25,2.96,15.54,5.25,2012-03-18,22:16:00
2012-03-19 23:00:00,4.88,4.88,4.83,4.83,25.0,121.11483512,4.8445934048,2012-03-19,23:00:00
2012-03-20 20:54:00,4.79,4.79,4.79,4.79,39.78,190.5462,4.79,2012-03-20,20:54:00
2012-03-21 11:58:00,4.96,4.96,4.96,4.96,4.57862903,22.709999989,4.96,2012-03-21,11:58:00
2012-03-22 23:27:00,4.91,4.91,4.91,4.91,4.00934505,19.685884196,4.91,2012-03-22,23:27:00
2012-03-23 17:10:00,4.88,4.89,4.78,4.78,5.51091137,26.880000007,4.877596136499999,2012-03-23,17:10:00
2012-03-24 23:01:00,4.83,4.83,4.83,4.83,0.03850932,0.18600001559999998,4.83,2012-03-24,23:01:00
2012-03-25 13:54:00,4.54,4.54,4.54,4.54,5.96696035,27.089999989000003,4.54,2012-03-25,13:54:00
2012-03-26 22:06:00,4.73,4.73,4.73,4.73,0.3,1.419,4.73,2012-03-26,22:06:00
2012-03-27 23:58:00,4.84,4.84,4.84,4.84,1.54204817,7.4635131428,4.84,2012-03-27,23:58:00
2012-03-28 23:59:00,4.93,4.93,4.93,4.93,2.16539926,10.675418352000001,4.93,2012-03-28,23:59:00
2012-03-29 20:12:00,4.84,4.84,4.84,4.84,13.28027872,64.276549005,4.84,2012-03-29,20:12:00
2012-03-30 18:38:00,4.88,4.88,4.88,4.88,29.20901639,142.53999998,4.88,2012-03-30,18:38:00
2012-03-31 22:29:00,4.9,4.9,4.9,4.9,4.39373553,21.529304096999997,4.9,2012-03-31,22:29:00
2012-04-01 18:59:00,4.89,4.89,4.89,4.89,6.96932515,34.079999984000004,4.89,2012-04-01,18:59:00
2012-04-02 20:28:00,5.04,5.04,5.04,5.04,15.75198413,79.390000015,5.04,2012-04-02,20:28:00
2012-04-03 22:10:00,4.99,4.99,4.99,4.99,2.6492986000000003,13.220000014000002,4.99,2012-04-03,22:10:00
2012-04-04 20:22:00,5.01,5.01,5.01,5.01,11.40598802,57.14399998,5.01,2012-04-04,20:22:00
2012-04-05 21:50:00,5.0,5.0,5.0,5.0,57.95600802,289.7800401,5.0,2012-04-05,21:50:00
2012-04-06 22:05:00,4.99,4.99,4.99,4.99,5.61610536,28.024365745999997,4.99,2012-04-06,22:05:00
2012-04-07 23:46:00,4.7,4.7,4.7,4.7,1.01605,4.775435,4.7,2012-04-07,23:46:00
2012-04-08 19:16:00,4.76,4.76,4.76,4.76,5.0,23.8,4.76,2012-04-08,19:16:00
2012-04-09 20:26:00,4.75,4.75,4.75,4.75,100.0,475.0,4.75,2012-04-09,20:26:00
2012-04-10 18:15:00,4.8,4.8,4.8,4.8,83.07206667,398.74592002,4.8,2012-04-10,18:15:00
2012-04-11 21:15:00,4.92,4.92,4.92,4.92,2.251,11.07492,4.92,2012-04-11,21:15:00
2012-04-12 22:41:00,4.93,4.93,4.93,4.93,24.52821695,120.92410956,4.93,2012-04-12,22:41:00
2012-04-13 22:30:00,4.93,4.93,4.93,4.93,54.58,269.0794,4.93,2012-04-13,22:30:00
2012-04-14 21:15:00,4.96,4.96,4.96,4.96,121.06,600.4576,4.96,2012-04-14,21:15:00
2012-04-15 23:50:00,4.99,4.99,4.99,4.99,18.8,93.81200000000001,4.99,2012-04-15,23:50:00
2012-04-16 22:05:00,4.98,4.98,4.98,4.98,31.33855421,156.06599997,4.98,2012-04-16,22:05:00
2012-04-17 22:45:00,4.98,4.98,4.98,4.98,1.0,4.98,4.98,2012-04-17,22:45:00
2012-04-18 20:32:00,5.16,5.16,5.16,5.16,20.174418600000003,104.09999998,5.16,2012-04-18,20:32:00
2012-04-19 21:59:00,5.13,5.13,5.13,5.13,8.494374800000001,43.57614272399999,5.13,2012-04-19,21:59:00
2012-04-20 22:00:00,5.37,5.38,5.37,5.38,14.77157237,79.412737383,5.3760517428,2012-04-20,22:00:00
2012-04-21 23:32:00,5.24,5.24,5.24,5.24,5.0,26.2,5.24,2012-04-21,23:32:00
2012-04-22 21:14:00,5.17,5.17,5.17,5.17,7.98538367,41.284433574,5.17,2012-04-22,21:14:00
2012-04-23 23:57:00,5.05,5.05,5.0,5.0,46.65995661,234.37320719,5.0230052537,2012-04-23,23:57:00
2012-04-24 23:41:00,5.08,5.08,5.08,5.08,6.3,32.004,5.08,2012-04-24,23:41:00
2012-04-25 22:36:00,5.14,5.14,5.14,5.14,8.54813974,43.937438263999994,5.14,2012-04-25,22:36:00
2012-04-26 21:18:00,4.94,4.98,4.94,4.98,8.18609913,40.602630025,4.9599484907999996,2012-04-26,21:18:00
2012-04-27 19:54:00,5.04,5.04,5.04,5.04,0.52220244,2.6319002976,5.04,2012-04-27,19:54:00
2012-04-28 23:23:00,4.91,4.91,4.91,4.91,5.40324894,26.529952295,4.91,2012-04-28,23:23:00
2012-04-29 14:00:00,4.91,4.91,4.91,4.91,0.5517825,2.709252075,4.91,2012-04-29,14:00:00
2012-04-30 18:52:00,5.0,5.0,5.0,5.0,10.514000000000001,52.57,5.0,2012-04-30,18:52:00
2012-05-01 16:20:00,4.97,4.97,4.97,4.97,8.81865132,43.82869706,4.97,2012-05-01,16:20:00
2012-05-02 22:30:00,5.06,5.06,5.06,5.06,10.0,50.6,5.06,2012-05-02,22:30:00
2012-05-03 22:19:00,5.1,5.1,5.1,5.1,14.06078431,71.70999998100001,5.1,2012-05-03,22:19:00
2012-05-04 23:32:00,5.07,5.07,5.07,5.07,0.04651582,0.2358352074,5.07,2012-05-04,23:32:00
2012-05-05 20:09:00,5.04,5.04,5.04,5.04,15.4,77.616,5.04,2012-05-05,20:09:00
2012-05-06 22:33:00,5.07,5.09,5.07,5.08,52.494794299999995,266.50858733,5.0768574461,2012-05-06,22:33:00
2012-05-07 23:11:00,5.05,5.05,5.05,5.05,31.99,161.5495,5.05,2012-05-07,23:11:00
2012-05-08 23:06:00,5.02,5.02,5.02,5.02,9.10453123,45.704746775,5.02,2012-05-08,23:06:00
2012-05-09 22:23:00,5.02,5.02,5.02,5.02,19.92031872,99.99999997399999,5.02,2012-05-09,22:23:00
2012-05-10 23:54:00,4.88,4.88,4.87,4.87,4.86135708,23.717759799,4.87883515,2012-05-10,23:54:00
2012-05-11 23:59:00,4.95,4.95,4.95,4.95,3.65046296,18.069791652,4.95,2012-05-11,23:59:00
2012-05-12 22:22:00,4.91,4.91,4.91,4.91,0.04354896,0.2138253936,4.91,2012-05-12,22:22:00
2012-05-13 19:37:00,4.94,4.94,4.94,4.94,0.01,0.0494,4.94,2012-05-13,19:37:00
2012-05-14 21:34:00,4.93,4.93,4.93,4.93,10.0,49.3,4.93,2012-05-14,21:34:00
2012-05-15 19:59:00,4.95,4.95,4.95,4.95,8.67373738,42.935000031,4.95,2012-05-15,19:59:00
2012-05-16 23:34:00,5.04,5.04,5.04,5.04,11.26553868,56.778314947,5.04,2012-05-16,23:34:00
2012-05-17 20:45:00,5.02,5.02,5.02,5.02,0.838,4.20676,5.02,2012-05-17,20:45:00
2012-05-18 21:48:00,5.07,5.07,5.07,5.07,13.93491124,70.649999987,5.07,2012-05-18,21:48:00
2012-05-19 22:40:00,5.07,5.07,5.07,5.07,16.87771203,85.56999999199999,5.07,2012-05-19,22:40:00
2012-05-20 22:12:00,5.03,5.03,5.03,5.03,1.0,5.03,5.03,2012-05-20,22:12:00
2012-05-21 21:14:00,5.08,5.08,5.08,5.08,14.32086614,72.74999999100001,5.08,2012-05-21,21:14:00
2012-05-22 21:23:00,5.03,5.03,5.03,5.03,122.6,616.678,5.03,2012-05-22,21:23:00
2012-05-23 22:32:00,5.1,5.1,5.1,5.1,35.93842667,183.28597602,5.1,2012-05-23,22:32:00
2012-05-24 22:41:00,5.12,5.12,5.12,5.12,23.3203125,119.4,5.12,2012-05-24,22:41:00
2012-05-25 21:41:00,5.08,5.08,5.08,5.08,22.12721954,112.40627526,5.08,2012-05-25,21:41:00
2012-05-26 19:58:00,5.07,5.07,5.07,5.07,0.4,2.028,5.07,2012-05-26,19:58:00
2012-05-27 23:55:00,5.07,5.07,5.07,5.07,4.0,20.28,5.07,2012-05-27,23:55:00
2012-05-28 22:24:00,5.07,5.07,5.07,5.07,6.0,30.42,5.07,2012-05-28,22:24:00
2012-05-29 22:15:00,5.11,5.11,5.11,5.11,10.05938173,51.40344064,5.11,2012-05-29,22:15:00
2012-05-30 23:49:00,5.14,5.14,5.14,5.14,20.0,102.8,5.14,2012-05-30,23:49:00
2012-05-31 23:39:00,5.17,5.17,5.17,5.17,10.0,51.7,5.17,2012-05-31,23:39:00
2012-06-01 21:40:00,5.22,5.22,5.22,5.22,1.06,5.5332,5.22,2012-06-01,21:40:00
2012-06-02 22:54:00,5.19,5.19,5.19,5.19,5.0,25.95,5.19,2012-06-02,22:54:00
2012-06-03 19:28:00,5.19,5.19,5.19,5.19,5.0,25.95,5.19,2012-06-03,19:28:00
2012-06-04 21:19:00,5.22,5.22,5.22,5.22,4.7481108,24.785138376,5.22,2012-06-04,21:19:00
2012-06-05 23:59:00,5.37,5.37,5.37,5.37,4.30610358,23.123776225,5.37,2012-06-05,23:59:00
2012-06-06 22:50:00,5.42,5.42,5.41,5.41,20.0,108.20780632,5.4103903159,2012-06-06,22:50:00
2012-06-07 22:49:00,5.53,5.53,5.53,5.53,4.64406722,25.681691726999997,5.53,2012-06-07,22:49:00
2012-06-08 23:10:00,5.61,5.61,5.61,5.61,5.0,28.05,5.61,2012-06-08,23:10:00
2012-06-09 23:05:00,5.48,5.48,5.48,5.48,4.455,24.4134,5.48,2012-06-09,23:05:00
2012-06-10 20:10:00,5.42,5.42,5.42,5.42,70.9,384.278,5.42,2012-06-10,20:10:00
2012-06-11 23:14:00,5.52,5.52,5.52,5.52,0.735,4.0572,5.52,2012-06-11,23:14:00
2012-06-12 23:19:00,5.71,5.71,5.71,5.71,26.0,148.46,5.71,2012-06-12,23:19:00
2012-06-13 23:24:00,5.86,5.86,5.86,5.86,178.0,1043.08,5.86,2012-06-13,23:24:00
2012-06-14 23:47:00,5.9,5.9,5.9,5.9,31.0,182.9,5.9,2012-06-14,23:47:00
2012-06-15 23:38:00,6.42,6.42,6.42,6.42,2.18718272,14.041713062000001,6.42,2012-06-15,23:38:00
2012-06-16 23:04:00,6.41,6.41,6.41,6.41,0.16699999999999998,1.07047,6.41,2012-06-16,23:04:00
2012-06-17 23:10:00,6.19,6.19,6.19,6.19,2.43348209,15.063254137000001,6.19,2012-06-17,23:10:00
2012-06-18 23:02:00,6.06,6.06,6.06,6.06,1.0,6.06,6.06,2012-06-18,23:02:00
2012-06-19 22:23:00,6.46,6.46,6.46,6.46,19.0,122.74,6.46,2012-06-19,22:23:00
2012-06-20 22:30:00,6.64,6.64,6.64,6.64,6.50746,43.209534399999995,6.64,2012-06-20,22:30:00
2012-06-21 22:35:00,6.64,6.64,6.64,6.64,2.01984073,13.411742447,6.64,2012-06-21,22:35:00
2012-06-22 22:42:00,6.59,6.59,6.59,6.59,2.0,13.18,6.59,2012-06-22,22:42:00
2012-06-23 22:07:00,6.45,6.45,6.45,6.45,6.257999999999999,40.3641,6.45,2012-06-23,22:07:00
2012-06-24 22:09:00,6.4,6.4,6.4,6.4,6.2203125,39.81,6.4,2012-06-24,22:09:00
2012-06-25 22:36:00,6.26,6.26,6.26,6.26,0.5,3.13,6.26,2012-06-25,22:36:00
2012-06-26 23:32:00,6.41,6.41,6.41,6.41,13.41653666,85.99999999100001,6.41,2012-06-26,23:32:00
2012-06-27 23:41:00,6.49,6.49,6.49,6.49,10.11864407,65.670000014,6.49,2012-06-27,23:41:00
2012-06-28 22:28:00,6.5,6.5,6.5,6.5,0.3,1.95,6.5,2012-06-28,22:28:00
2012-06-29 21:24:00,6.52,6.52,6.52,6.52,111.14628388,724.6737709,6.52,2012-06-29,21:24:00
2012-06-30 23:24:00,6.61,6.61,6.61,6.61,0.28593041,1.8900000100999998,6.61,2012-06-30,23:24:00
2012-07-01 22:01:00,6.52,6.52,6.52,6.52,8.44682462,55.073296522,6.52,2012-07-01,22:01:00
2012-07-02 23:35:00,6.62,6.62,6.61,6.61,6.81233244,45.063579091,6.615,2012-07-02,23:35:00
2012-07-03 21:12:00,6.44,6.44,6.44,6.44,1.54503106,9.9500000264,6.44,2012-07-03,21:12:00
2012-07-04 22:34:00,6.44,6.44,6.44,6.44,119.00731662,766.40711903,6.44,2012-07-04,22:34:00
2012-07-05 22:40:00,6.6,6.6,6.6,6.6,7.0,46.2,6.6,2012-07-05,22:40:00
2012-07-06 23:56:00,6.59,6.59,6.59,6.59,0.69992085,4.6124784015,6.59,2012-07-06,23:56:00
2012-07-07 23:58:00,6.79,6.79,6.79,6.79,5.0,33.95,6.79,2012-07-07,23:58:00
2012-07-08 23:13:00,6.73,6.73,6.73,6.73,2.0274448,13.644703504,6.73,2012-07-08,23:13:00
2012-07-09 23:51:00,6.94,6.94,6.94,6.94,3.0,20.82,6.94,2012-07-09,23:51:00
2012-07-10 22:48:00,7.08,7.08,7.08,7.08,4.14,29.3112,7.08,2012-07-10,22:48:00
2012-07-11 23:54:00,7.14,7.14,7.14,7.14,1.0,7.14,7.14,2012-07-11,23:54:00
2012-07-12 23:54:00,7.58,7.59,7.58,7.59,60.0,455.35,7.5891666667,2012-07-12,23:54:00
2012-07-13 23:11:00,7.59,7.59,7.59,7.59,0.17654809,1.3400000031000001,7.59,2012-07-13,23:11:00
2012-07-14 23:48:00,7.55,7.55,7.55,7.55,1.43304877,10.819518214,7.55,2012-07-14,23:48:00
2012-07-15 22:29:00,7.57,7.57,7.57,7.57,10.74370384,81.32983806899999,7.57,2012-07-15,22:29:00
2012-07-16 23:17:00,8.3,8.3,8.3,8.3,25.0,207.5,8.3,2012-07-16,23:17:00
2012-07-17 23:35:00,8.52,8.55,8.52,8.55,49.0,418.91401466,8.5492656053,2012-07-17,23:35:00
2012-07-18 22:37:00,9.0,9.0,9.0,9.0,18.86724998,169.80524982,9.0,2012-07-18,22:37:00
2012-07-19 23:57:00,8.76,8.76,8.76,8.76,39.69598769,347.73685216,8.76,2012-07-19,23:57:00
2012-07-20 23:36:00,8.44,8.44,8.44,8.44,0.76,6.4144,8.44,2012-07-20,23:36:00
2012-07-21 23:47:00,8.74,8.74,8.74,8.74,14.19107551,124.02999996,8.74,2012-07-21,23:47:00
2012-07-22 23:58:00,8.42,8.42,8.42,8.42,85.6,720.752,8.42,2012-07-22,23:58:00
2012-07-23 23:54:00,8.59,8.59,8.59,8.59,1.38998836,11.940000012,8.59,2012-07-23,23:54:00
2012-07-24 23:53:00,8.61,8.61,8.61,8.61,23.91416292,205.90094274,8.61,2012-07-24,23:53:00
2012-07-25 23:51:00,8.64,8.64,8.64,8.64,1.9,16.416,8.64,2012-07-25,23:51:00
2012-07-26 23:06:00,8.75,8.75,8.75,8.75,2.85976889,25.022977788000002,8.75,2012-07-26,23:06:00
2012-07-27 22:55:00,8.83,8.83,8.83,8.83,11.64520656,102.82717392,8.83,2012-07-27,22:55:00
2012-07-28 23:40:00,8.88,8.88,8.88,8.88,0.30067567,2.6699999496,8.88,2012-07-28,23:40:00
2012-07-29 22:52:00,8.71,8.71,8.71,8.71,17.764310000000002,154.72714009999999,8.71,2012-07-29,22:52:00
2012-07-30 23:35:00,9.0,9.0,9.0,9.0,1.35333333,12.17999997,9.0,2012-07-30,23:35:00
2012-07-31 23:36:00,9.28,9.28,9.28,9.28,7.21499872,66.955188122,9.28,2012-07-31,23:36:00
2012-08-01 23:49:00,9.45,9.45,9.45,9.45,30.0,283.5,9.45,2012-08-01,23:49:00
2012-08-02 23:56:00,10.42,10.44,10.42,10.44,9.29,96.98420821200001,10.439634899,2012-08-02,23:56:00
2012-08-03 23:58:00,10.78,10.79,10.78,10.79,5.6,60.423842971000006,10.789971959,2012-08-03,23:58:00
2012-08-04 23:39:00,10.55,10.55,10.51,10.51,29.2808152,307.85336775,10.51382503,2012-08-04,23:39:00
2012-08-05 23:28:00,10.71,10.71,10.71,10.71,0.9947,10.653236999999999,10.71,2012-08-05,23:28:00
2012-08-06 23:53:00,10.84,10.84,10.84,10.84,2.72116707,29.497451039,10.84,2012-08-06,23:53:00
2012-08-07 23:58:00,10.75,10.75,10.75,10.75,1.03464,11.12238,10.75,2012-08-07,23:58:00
2012-08-08 23:34:00,10.99,10.99,10.99,10.99,2.0,21.98,10.99,2012-08-08,23:34:00
2012-08-09 23:37:00,11.0,11.0,11.0,11.0,2.26363636,24.89999996,11.0,2012-08-09,23:37:00
2012-08-10 23:24:00,11.32,11.32,11.32,11.32,2.37476585,26.882349421999997,11.32,2012-08-10,23:24:00
2012-08-11 22:21:00,11.38,11.38,11.38,11.38,48.96181146,557.18541441,11.38,2012-08-11,22:21:00
2012-08-12 23:45:00,11.49,11.49,11.49,11.49,8.4145331,96.682985319,11.49,2012-08-12,23:45:00
2012-08-13 23:14:00,11.89,11.89,11.89,11.89,16.47434819,195.87999998,11.89,2012-08-13,23:14:00
2012-08-14 22:16:00,12.24,12.25,12.24,12.25,7.6504348,93.6698263,12.243725847,2012-08-14,22:16:00
2012-08-15 23:30:00,13.01,13.01,13.01,13.01,2.0,26.02,13.01,2012-08-15,23:30:00
2012-08-16 23:41:00,13.42,13.42,13.42,13.42,1.99438852,26.764693938,13.42,2012-08-16,23:41:00
2012-08-17 23:58:00,12.5,12.5,12.5,12.5,17.0,212.5,12.5,2012-08-17,23:58:00
2012-08-18 23:32:00,11.54,11.54,11.54,11.54,0.17331022,1.9999999388,11.54,2012-08-18,23:32:00
2012-08-19 23:53:00,8.08,8.08,8.06,8.06,40.0,322.8,8.07,2012-08-19,23:53:00
2012-08-20 23:49:00,10.05,10.05,10.05,10.05,1.6491,16.573455,10.05,2012-08-20,23:49:00
2012-08-21 23:12:00,10.18,10.18,10.18,10.18,1.84136806,18.745126851,10.18,2012-08-21,23:12:00
2012-08-22 23:19:00,9.97,9.97,9.96,9.96,35.0015744,348.84124708,9.9664444547,2012-08-22,23:19:00
2012-08-23 22:51:00,10.02,10.02,10.02,10.02,20.64,206.8128,10.02,2012-08-23,22:51:00
2012-08-24 23:31:00,10.37,10.37,10.37,10.37,23.04700494,238.99744123,10.37,2012-08-24,23:31:00
2012-08-25 23:13:00,10.57,10.57,10.57,10.57,0.67455061,7.1299999477,10.57,2012-08-25,23:13:00
2012-08-26 23:52:00,10.31,10.31,10.31,10.31,5.5,56.705,10.31,2012-08-26,23:52:00
2012-08-27 22:39:00,10.78,10.78,10.78,10.78,0.1,1.078,10.78,2012-08-27,22:39:00
2012-08-28 23:21:00,10.99,11.0,10.99,11.0,142.8,1570.1098257,10.995166847,2012-08-28,23:21:00
2012-08-29 23:54:00,10.78,10.78,10.78,10.78,0.64,6.8992,10.78,2012-08-29,23:54:00
2012-08-30 23:46:00,10.65,10.65,10.65,10.65,1.8685445999999999,19.89999999,10.65,2012-08-30,23:46:00
2012-08-31 23:32:00,10.16,10.16,10.16,10.16,3.95,40.132,10.16,2012-08-31,23:32:00
2012-09-01 22:22:00,9.91,9.91,9.91,9.91,74.2,735.322,9.91,2012-09-01,22:22:00
2012-09-02 23:47:00,10.18,10.18,10.18,10.18,1.0,10.18,10.18,2012-09-02,23:47:00
2012-09-03 22:03:00,10.55,10.55,10.55,10.55,0.27203791,2.8699999505,10.55,2012-09-03,22:03:00
2012-09-04 23:50:00,10.36,10.36,10.36,10.36,19.3049,199.998764,10.36,2012-09-04,23:50:00
2012-09-05 23:35:00,10.99,10.99,10.99,10.99,43.12954205,473.99366713,10.99,2012-09-05,23:35:00
2012-09-06 23:34:00,11.02,11.02,11.02,11.02,2.2,24.244,11.02,2012-09-06,23:34:00
2012-09-07 23:58:00,11.03,11.03,11.03,11.03,5.41251133,59.69999997,11.03,2012-09-07,23:58:00
2012-09-08 23:50:00,10.97,10.97,10.97,10.97,0.10829234,1.1879669698,10.97,2012-09-08,23:50:00
2012-09-09 22:06:00,10.98,10.98,10.98,10.98,11.42714026,125.47000005,10.98,2012-09-09,22:06:00
2012-09-10 23:55:00,10.95,10.95,10.95,10.95,26.87214611,294.2499999,10.95,2012-09-10,23:55:00
2012-09-11 23:59:00,11.04,11.04,11.04,11.04,5.0,55.2,11.04,2012-09-11,23:59:00
2012-09-12 20:52:00,11.14,11.14,11.14,11.14,6.671346499999999,74.31880001,11.14,2012-09-12,20:52:00
2012-09-13 21:23:00,11.3,11.3,11.3,11.3,18.82743362,212.74999991,11.3,2012-09-13,21:23:00
2012-09-14 23:02:00,11.5,11.5,11.5,11.5,3.75756162,43.21195863,11.5,2012-09-14,23:02:00
2012-09-15 23:48:00,11.63,11.63,11.63,11.63,1.0,11.63,11.63,2012-09-15,23:48:00
2012-09-16 23:29:00,11.75,11.75,11.75,11.75,0.09,1.0575,11.75,2012-09-16,23:29:00
2012-09-17 23:49:00,11.79,11.85,11.79,11.85,21.1,249.02886323,11.802315793,2012-09-17,23:49:00
2012-09-18 23:50:00,11.91,11.91,11.91,11.91,0.2,2.3819999999999997,11.91,2012-09-18,23:50:00
2012-09-19 23:36:00,12.32,12.32,12.32,12.32,70.0,862.4,12.32,2012-09-19,23:36:00
2012-09-20 23:37:00,12.28,12.28,12.28,12.28,0.9,11.052,12.28,2012-09-20,23:37:00
2012-09-21 23:30:00,12.19,12.19,12.19,12.19,1.0,12.19,12.19,2012-09-21,23:30:00
2012-09-22 23:28:00,11.97,11.97,11.97,11.97,10.0,119.7,11.97,2012-09-22,23:28:00
2012-09-23 22:51:00,11.99,11.99,11.99,11.99,57.37281067,687.89999993,11.99,2012-09-23,22:51:00
2012-09-24 23:38:00,11.9,11.9,11.9,11.9,3.59579832,42.790000008,11.9,2012-09-24,23:38:00
2012-09-25 23:10:00,11.75,11.75,11.75,11.75,1.55,18.2125,11.75,2012-09-25,23:10:00
2012-09-26 23:32:00,12.2,12.2,12.2,12.2,5.0,61.0,12.2,2012-09-26,23:32:00
2012-09-27 23:29:00,12.22,12.22,12.22,12.22,16.42,200.6524,12.22,2012-09-27,23:29:00
2012-09-28 23:57:00,12.28,12.28,12.28,12.28,4.17752443,51.3,12.28,2012-09-28,23:57:00
2012-09-29 23:42:00,12.25,12.28,12.25,12.28,41.6,510.78598751,12.278509315,2012-09-29,23:42:00
2012-09-30 23:28:00,12.22,12.22,12.22,12.22,7.41243863,90.580000059,12.22,2012-09-30,23:28:00
2012-10-01 23:59:00,12.14,12.14,12.14,12.14,4.72075782,57.309999935,12.14,2012-10-01,23:59:00
2012-10-02 23:36:00,12.64,12.64,12.64,12.64,4.32990506,54.729999958,12.64,2012-10-02,23:36:00
2012-10-03 23:24:00,12.9,12.9,12.9,12.9,0.19846153,2.560153737,12.9,2012-10-03,23:24:00
2012-10-04 22:41:00,12.57,12.57,12.57,12.57,18.12,227.7684,12.57,2012-10-04,22:41:00
2012-10-05 23:44:00,12.5,12.5,12.5,12.5,115.0,1437.5,12.5,2012-10-05,23:44:00
2012-10-06 23:42:00,12.39,12.39,12.39,12.39,0.66343825,8.2199999175,12.39,2012-10-06,23:42:00
2012-10-07 22:30:00,11.71,11.71,11.71,11.71,0.78122117,9.1480999007,11.71,2012-10-07,22:30:00
2012-10-08 23:45:00,11.62,11.62,11.62,11.62,4.5,52.29,11.62,2012-10-08,23:45:00
2012-10-09 22:35:00,11.99,11.99,11.99,11.99,10.373644699999998,124.37999995,11.99,2012-10-09,22:35:00
2012-10-10 23:27:00,12.24,12.24,12.24,12.24,0.17434639999999998,2.133999936,12.24,2012-10-10,23:27:00
2012-10-11 23:00:00,12.09,12.09,12.09,12.09,4.68734491,56.669999962,12.09,2012-10-11,23:00:00
